timestamp,temperature
8700,45.38693467336684
8730,45.23618090452261
8760,45.085427135678394
8790,44.934673366834176
8820,44.78391959798995
8850,44.63316582914573
8880,44.48241206030151
8910,44.33165829145729
8940,44.18090452261307
8970,44.03015075376885
9000,43.879396984924625
9030,43.7286432160804
9060,43.57788944723618
9090,43.42713567839196
9120,43.27638190954774
9150,43.12562814070352
9180,42.9748743718593
9210,42.824120603015075
9240,42.67336683417086
9270,42.52261306532664
9300,42.37185929648241
9330,42.221105527638194
9360,42.070351758793976
9390,41.91959798994975
9420,41.76884422110553
9450,41.61809045226131
9480,41.46733668341709
9510,41.31658291457286
9540,41.165829145728644
9570,41.015075376884425
9600,40.8643216080402
9630,40.71356783919598
9660,40.56281407035176
9690,40.41206030150754
9720,40.26130653266332
9750,40.1105527638191
9780,39.959798994974875
9810,39.80904522613066
9840,39.65829145728644
9870,39.50753768844221
9900,39.356783919597994
9930,39.206030150753776
9960,39.05527638190955
9990,38.904522613065325
10020,38.753768844221106
10050,38.60301507537689
10080,38.45226130653266
10110,38.301507537688444
10140,38.150753768844226
10170,38.0
10200,38.0
10230,38.0
10260,38.0
10290,38.0
10320,38.0
10350,38.0
10380,38.0
10410,38.0
10440,38.0
10470,38.0
10500,38.0
10530,38.0
10560,38.0
10590,38.0
10620,38.0
10650,38.0
10680,38.0
10710,38.0
10740,38.0
10770,38.0
10800,38.0
10830,38.0
10860,38.0
10890,38.0
10920,38.0
10950,38.0
10980,38.0
11010,38.0
11040,38.0
11070,38.0
11100,38.0
11130,38.0
11160,38.0
11190,38.0
11220,38.0
11250,38.0
11280,38.0
11310,38.0
11340,38.0
11370,38.0
11400,38.0
11430,38.0
11460,38.0
11490,38.0
11520,38.0
11550,38.0
11580,38.0
11610,38.0
11640,38.0
11670,38.0
11700,38.0
11730,38.0
11760,38.0
11790,38.0
11820,38.0
11850,38.0
11880,38.0
11910,38.0
11940,38.0
11970,38.0
12000,38.0
12030,38.0
12060,38.0
12090,38.0
12120,38.0
12150,38.0
12180,38.0
12210,38.0
12240,38.0
12270,38.0
12300,38.0
12330,38.0
12360,38.0
12390,38.0
12420,38.0
12450,38.0
12480,38.0
12510,38.0
12540,38.0
12570,38.0
12600,38.0
12630,38.0
12660,38.0
12690,38.0
12720,38.0
12750,38.0
12780,38.0
12810,38.0
12840,38.0
12870,38.0
12900,38.0
12930,38.0
12960,38.0
12990,38.0
13020,38.0
13050,38.0
13080,38.0
13110,38.0
13140,38.0
13170,38.0
13200,38.0
13230,38.0
13260,38.0
13290,38.0
13320,38.0
13350,38.0
13380,38.0
13410,38.0
13440,38.0
13470,38.0
13500,38.0
13530,38.0
13560,38.0
13590,38.0
13620,38.0
13650,38.0
13680,38.0
13710,38.0
13740,38.0
13770,38.0
13800,38.0
13830,38.0
13860,38.0
13890,38.0
13920,38.0
13950,38.0
13980,38.0
14010,38.0
14040,38.0
14070,38.0
14100,38.0
14130,38.0
14160,38.0
14190,38.0
14220,38.0
14250,38.0
14280,38.0
14310,38.0
14340,38.0
14370,38.0
14400,38.0
14430,38.0
14460,38.0
14490,38.0
14520,38.0
14550,38.0
14580,38.0
14610,38.0
14640,38.0
14670,38.0
14700,38.0
14730,38.0
14760,38.0
14790,38.0
14820,38.0
14850,38.0
14880,38.0
14910,38.0
14940,38.0
14970,38.0
15000,38.0
15030,38.0
15060,38.0
15090,38.0
15120,38.0
15150,38.0
15180,38.0
15210,38.0
15240,38.0
15270,38.0
15300,38.0
15330,38.0
15360,38.0
15390,38.0
15420,38.0
15450,38.0
15480,38.0
15510,38.0
15540,38.0
15570,38.0
15600,38.0
15630,38.0
15660,38.0
15690,38.0
15720,38.0
15750,38.0
15780,38.0
15810,38.0
15840,38.0
15870,38.0
15900,38.0
15930,38.0
15960,38.0
15990,38.0
16020,38.0
16050,38.0
16080,38.0
16110,38.0
16140,38.0
16170,38.0
16200,38.0
16230,38.0
16260,38.0
16290,38.0
16320,38.0
16350,38.0
16380,38.0
16410,38.0
16440,38.0
16470,38.0
16500,38.0
16530,38.0
16560,38.0
16590,38.0
16620,38.0
16650,38.0
16680,38.0
16710,38.0
16740,38.0
16770,38.0
16800,38.0
16830,38.0
16860,38.0
16890,38.0
16920,38.0
16950,38.0
16980,38.0
17010,38.0
17040,38.0
17070,38.0
17100,38.0
17130,38.0
17160,38.0
17190,38.0
17220,38.0
17250,38.0
17280,38.0
17310,38.0
17340,38.0
17370,38.0
17400,38.0
17430,38.0
17460,38.0
17490,38.0
17520,38.0
17550,38.0
17580,38.0
17610,38.0
17640,38.0
17670,38.0
17700,38.0
17730,38.0
17760,38.0
17790,38.0
17820,38.0
17850,38.0
17880,38.0
17910,38.0
17940,38.0
17970,38.0
18000,38.0
18030,38.0
18060,38.0
18090,38.0
18120,38.0
18150,38.0
18180,38.0
18210,38.0
18240,38.0
18270,38.0
18300,38.0
18330,38.0
18360,38.0
18390,38.0
18420,38.0
18450,38.0
18480,38.0
18510,38.0
18540,38.0
18570,38.0
18600,38.0
18630,38.0
18660,38.0
18690,38.0
18720,38.0
18750,38.0
18780,38.0
18810,38.0
18840,38.0
18870,38.0
18900,38.0
18930,38.0
18960,38.0
18990,38.0
19020,38.0
19050,38.0
19080,38.0
19110,38.0
19140,38.0
19170,38.0
19200,38.0
19230,38.0
19260,38.0
19290,38.0
19320,38.0
19350,38.0
19380,38.0
19410,38.0
19440,38.0
19470,38.0
19500,38.0
19530,38.0
19560,38.0
19590,38.0
19620,38.0
19650,38.0
19680,38.0
19710,38.0
19740,38.0
19770,38.0
